edges_version;edge_disallow;edge_from;edge_id;edge_numLanes;edge_priority;edge_shape;edge_speed;edge_to;edge_type;lane_index;param_key;param_value
1.9;tram rail_urban rail rail_electric rail_fast ship;459516935;38754833#11;1;4;4845.36,2963.47 4898.14,2900.27 4910.45,2886.41 4917.02,2879.01 4918.40,2877.50 4953.28,2839.54 4990.93,2778.78 5104.03,2631.81 5193.14,2516.02 5213.77,2488.02 5243.07,2449.60 5312.09,2372.00 5341.77,2334.79 5347.67,2326.24 5375.83,2285.47 5393.87,2259.33 5402.17,2247.30 5476.68,2140.08 5486.92,2126.70 5598.87,1990.23 5632.31,1944.55 5648.39,1919.14 5665.11,1888.99 5695.46,1837.44 5710.61,1801.91 5723.27,1757.83 5746.05,1695.73 5763.47,1636.31 5835.40,1446.44 5850.84,1405.69 5888.31,1287.19 5940.25,1122.91 5941.93,1117.59 5950.20,1091.01 5960.50,1057.78 6020.03,866.08 6024.39,852.05 6048.73,786.80 6061.90,755.47 6091.47,709.17 6106.30,660.14;11.11;1387747087;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515935_459516959;38754833#4;1;4;4527.85,3356.69 4568.86,3305.57;11.11;459515946;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;459515946;38754833#5;1;4;4568.86,3305.57 4632.41,3224.07 4661.35,3186.58 4675.92,3167.92 4728.33,3100.55;11.11;6868787736;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;6868787736;38754833#9;1;4;;11.11;459515934;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515919_6894725291;38754834;1;3;4694.41,3768.88 4717.70,3887.98 4718.83,3893.72 4721.41,3895.18 4732.39,3901.39 4798.25,3908.86 4881.08,3887.88 4975.93,3866.36 5034.32,3856.38 5051.21,3853.50 5078.58,3855.85 5124.80,3859.81 5142.15,3861.30;13.89;459515925;highway.residential;0;origId;38754834
1.9;tram rail_urban rail rail_electric rail_fast ship;459516944;38754835#1;1;4;;13.89;459515927;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6143203401;38754835#10;1;4;;13.89;6868787739;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6868787739;38754835#11;1;4;4811.00,3100.01 4806.59,3074.78 4746.24,3077.53;13.89;459515934;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459515927;38754835#2;1;4;4914.11,3621.22 4908.04,3571.42 4906.73,3565.24;13.89;6197264653;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6197264653;38754835#3;1;4;4906.73,3565.24 4904.18,3546.97 4901.73,3529.33;13.89;7189608588;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7189608588;38754835#4;1;4;;13.89;459515929;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459515929;38754835#5;1;4;4897.92,3501.96 4897.01,3475.68 4888.06,3438.58;13.89;7438345320;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345320;38754835#6;1;4;;13.89;7438345322;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345322;38754835#7;1;4;4866.16,3347.76 4850.50,3282.79 4840.93,3270.36 4837.69,3253.86;13.89;459516974;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516974;38754835#8;1;4;;13.89;459516976;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516976;38754835#9;1;4;;13.89;6143203401;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515935_459516959;38754836#1;1;3;4532.38,3371.45 4541.32,3395.51;13.89;459516960;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459516960;38754836#2;1;3;;13.89;459515936;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515936;38754836#3;1;3;4552.99,3424.06 4561.01,3450.85;13.89;cluster_459515937_7438345159;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515937_7438345159;38754836#5;1;3;4562.31,3455.19 4565.11,3473.39;13.89;459515943;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515943;38754836#6;1;3;;13.89;459515938;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515938;38754836#7;1;3;;13.89;459515941;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515941;38754836#8;1;3;;13.89;7438345313;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345313;38754836#9;1;3;;13.89;459515939;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515938;38754837#0;1;3;;13.89;7438345154;highway.residential;0;origId;38754837
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345154;38754837#1;1;3;;13.89;459515940;highway.residential;0;origId;38754837
1.9;tram rail_urban rail rail_electric rail_fast ship;459515941;38754839#0;1;3;4574.66,3535.10 4516.19,3543.74 4497.26,3544.98;13.89;7438345153;highway.residential;0;origId;38754839
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345153;38754839#1;1;3;;13.89;459515942;highway.residential;0;origId;38754839
1.9;tram rail_urban rail rail_electric rail_fast ship;459515943;38754840;1;3;;13.89;459515944;highway.residential;0;origId;38754840
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515937_7438345159;38754841#0;1;3;4562.31,3455.19 4603.83,3445.51;13.89;459515947;highway.residential;0;origId;38754841
1.9;tram rail_urban rail rail_electric rail_fast ship;459515947;38754841#1;1;3;;13.89;459515945;highway.residential;0;origId;38754841
1.9;tram rail_urban rail rail_electric rail_fast ship;459515946;38754842#0;1;3;;13.89;459516958;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459516958;38754842#1;1;3;;13.89;459515950;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515950;38754842#2;1;3;;13.89;459515948;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515948;38754842#3;1;3;;13.89;459515947;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515936;38754843#0;1;3;;13.89;459515948;highway.residential;0;origId;38754843
1.9;tram rail_urban rail rail_electric rail_fast ship;459515948;38754843#1;1;3;4595.57,3415.22 4644.96,3406.77 4694.08,3395.83;13.89;459515949;highway.residential;0;origId;38754843
1.9;tram rail_urban rail rail_electric rail_fast ship;459516960;38754844#0;1;3;;13.89;459515950;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;459515950;38754844#1;1;3;;13.89;459515952;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;459515952;38754844#2;1;3;4687.11,3366.20 4717.35,3360.41 4727.15,3357.72 4771.22,3345.58;13.89;7438345222;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345222;38754844#4;1;3;4771.22,3345.58 4777.68,3343.81 4787.69,3343.91 4796.49,3346.92 4818.89,3398.60;13.89;7438345220;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;459515952;38754845#0;1;3;;13.89;459515949;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;459515949;38754845#1;1;3;;13.89;459515945;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;459515945;38754845#2;1;3;;13.89;7438345318;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345318;38754845#3;1;3;4703.94,3451.31 4713.33,3533.85;13.89;cluster_459515953_7631601352;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515953_7631601352;38754845#5;1;3;4715.26,3550.84 4722.29,3639.58;13.89;7438345324;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345324;38754845#6;1;3;4722.29,3639.58 4723.87,3674.19 4654.80,3675.74 4657.26,3705.72 4725.94,3699.86 4737.44,3759.21;13.89;6137861590;highway.residential;0;origId;38754845 655069638
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515953_7631601352;38754846#0;1;3;4715.26,3550.84 4777.77,3530.51;13.89;7631601346;highway.residential;0;origId;38754846
1.9;tram rail_urban rail rail_electric rail_fast ship;3685401174;38754989#0;1;3;4840.52,3549.56 4843.84,3567.33;13.89;cluster_459516919_6197264654;highway.residential;0;origId;38754989
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459516919_6197264654;38754989#2;1;3;4845.22,3574.34 4847.87,3600.84 4859.32,3600.74 4864.56,3633.47;13.89;459516920;highway.residential;0;origId;38754989
1.9;tram rail_urban rail rail_electric rail_fast ship;459516946;38754990#0;1;3;4778.10,3641.73 4816.39,3639.23 4864.56,3633.47;13.89;459516920;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;459516920;38754990#1;1;3;;13.89;459515927;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;459515927;38754990#2;1;3;4914.11,3621.22 5004.74,3602.15 5009.07,3598.48 5015.99,3592.62 5017.52,3539.15 5032.81,3502.92 5035.76,3495.00 5045.34,3476.29 5061.18,3444.09 5093.21,3379.01 5100.23,3371.30 5135.12,3332.96 5140.42,3323.08 5144.61,3305.74 5149.07,3294.99 5152.65,3278.55 5156.44,3270.45 5153.69,3246.87 5146.72,3196.37 5141.35,3148.80 5151.66,3115.97 5166.53,3085.52 5177.22,3059.87 5223.67,2953.05;13.89;1192792151;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;459516935;38754991;1;3;4845.36,2963.47 4905.16,3010.71 4981.19,3082.35 4986.52,3087.38 5006.00,3104.98 5032.34,3127.61 5057.34,3149.84 4948.50,3201.21 4942.35,3200.62 4934.61,3188.96 4908.93,3193.33 4870.12,3199.30 4862.83,3197.13 4842.70,3202.20 4830.55,3214.10;13.89;459516976;highway.residential;0;origId;38754991 38755007
1.9;tram rail_urban rail rail_electric rail_fast ship;459516944;38754994;1;3;4914.07,3643.77 4778.20,3668.47 4795.01,3746.28;13.89;459516947;highway.residential;0;origId;38754994 38754995
1.9;tram rail_urban rail rail_electric rail_fast ship;459516948;38754996;1;3;;13.89;459516949;highway.residential;0;origId;38754996
1.9;tram rail_urban rail rail_electric rail_fast ship;459516950;38754997;1;3;;13.89;459516951;highway.residential;0;origId;38754997
1.9;tram rail_urban rail rail_electric rail_fast ship;459516958;38754999;1;3;4583.28,3360.66 4532.38,3371.45;13.89;cluster_459515935_459516959;highway.residential;0;origId;38754999
1.9;tram rail_urban rail rail_electric rail_fast ship;459516973;38755006;1;3;;13.89;459516974;highway.residential;0;origId;38755006
1.9;tram rail_urban rail rail_electric rail_fast ship;1726946443;38755008;1;4;4363.83,3687.42 4317.61,3685.80 4280.07,3679.16;13.89;459516978;highway.unclassified;0;origId;38755008
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544115;546326459;1;2;;2.78;5279544114;highway.living_street;0;origId;546326459
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544117;546326460;1;2;;2.78;5279544116;highway.living_street;0;origId;546326460
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544119;546326461;1;2;;2.78;5279544118;highway.living_street;0;origId;546326461
1.9;tram rail_urban rail rail_electric rail_fast ship;3643007690;589701037#0;1;11;4135.87,2712.44 4184.23,2711.34 4230.50,2711.62;11.11;3689018733;highway.secondary;0;origId;589701037
1.9;tram rail_urban rail rail_electric rail_fast ship;3689018733;589701037#1;1;11;;11.11;3643008808;highway.secondary;0;origId;589701037
1.9;tram rail_urban rail rail_electric rail_fast ship;6137861590;655069638;1;3;4737.44,3759.21 4725.94,3699.86 4657.26,3705.72 4654.80,3675.74 4723.87,3674.19 4722.29,3639.58;13.89;7438345324;highway.residential;0;origId;655069638 38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;6143203401;655704256;1;3;4823.77,3173.04 4856.17,3167.59 4882.13,3164.39 4895.58,3159.61 4909.38,3149.91 4927.74,3143.88;13.89;5922623926;highway.residential;0;origId;655704256
1.9;tram rail_urban rail rail_electric rail_fast ship;459515912;655800405;1;3;4869.87,3723.52 4892.49,3794.73 4960.03,3776.70;13.89;6144063101;highway.residential;0;origId;655800405
1.9;tram rail_urban rail rail_electric rail_fast ship;6177899951;659848302;1;3;3086.62,3105.58 3112.50,3102.66 3135.84,3100.58 3142.40,3099.93 3147.98,3095.50 3153.57,3076.45 3155.17,3034.48 3156.03,2979.78 3156.83,2958.08 3152.24,2946.58;13.89;6177899943;highway.residential;0;origId;659848302
1.9;tram rail_urban rail rail_electric rail_fast ship;6196918646;661911647;1;3;3269.10,3558.67 3277.34,3561.61 3292.62,3563.36 3309.81,3562.97 3412.90,3548.21;13.89;6196918642;highway.residential;0;origId;661911647
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459516919_6197264654;661948161;1;3;4845.22,3574.34 4906.73,3565.24;13.89;6197264653;highway.residential;0;origId;661948161
1.9;tram rail_urban rail rail_electric rail_fast ship;6197264656;661948162;1;3;4776.51,3571.78 4801.57,3571.74 4843.84,3567.33;13.89;cluster_459516919_6197264654;highway.residential;0;origId;661948162
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189969_3633415020;719366588;1;3;3195.56,2908.43 3196.19,2870.76 3199.46,2836.36 3210.29,2830.96 3231.88,2828.00 3245.88,2827.56 3257.29,2822.76 3421.35,2820.10 3481.90,2823.92;13.89;7601422315;highway.residential;0;origId;719366588
1.9;tram rail_urban rail rail_electric rail_fast ship;6758764587;720120467#0;1;3;4422.80,3793.84 4409.03,3750.06 4428.14,3732.60 4441.17,3711.89 4437.96,3684.64 4444.17,3676.61 4528.27,3671.90 4535.90,3665.75 4532.94,3629.61 4543.10,3617.85 4561.68,3609.78;13.89;6758748177;highway.residential;0;origId;720120467
1.9;tram rail_urban rail rail_electric rail_fast ship;6758748177;720120467#1;1;3;4561.68,3609.78 4565.89,3597.96 4565.28,3586.23 4561.22,3584.75 4552.47,3584.65 4525.83,3584.24;13.89;6758748174;highway.residential;0;origId;720120467
1.9;tram rail_urban rail rail_electric rail_fast ship;7440767234;722469737#0;1;4;4641.26,3100.95 4588.26,3097.66 4533.01,3097.92 4485.83,3099.28 4431.16,3103.55 4348.06,3095.92 4293.43,3095.85 4240.24,3098.98;13.89;459517957;highway.unclassified;0;origId;722469737
1.9;tram rail_urban rail rail_electric rail_fast ship;6868787739;733460034;1;3;4811.00,3100.01 4775.69,3102.92 4739.74,3100.96 4728.33,3100.55;13.89;6868787736;highway.residential;0;origId;733460034
1.9;tram rail_urban rail rail_electric rail_fast ship;6877025790;734354812;1;3;4306.17,3758.98 4314.97,3857.35 4322.21,3861.77 4327.15,3862.70;13.89;6877025787;highway.residential;0;origId;734354812
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190037;734354815#0;1;3;4059.04,3846.49 4060.85,3835.76 4059.91,3813.02 4058.64,3782.18 4054.54,3756.52 4055.13,3726.71 4052.88,3709.87;13.89;7438207072;highway.residential;0;origId;734354815
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207072;734354815#1;1;3;4052.88,3709.87 4051.48,3699.32 4046.13,3695.79 4030.13,3693.45 4004.33,3694.48 3991.38,3694.06 3957.14,3694.13;13.89;6877025801;highway.residential;0;origId;734354815
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515919_6894725291;736419599;1;3;4704.87,3766.16 4699.71,3728.90 4693.59,3729.71 4682.49,3732.34 4680.35,3734.85 4676.84,3735.90;13.89;6894725289;highway.residential;0;origId;736419599
1.9;tram rail_urban rail rail_electric rail_fast ship;7189608586;770164514;1;2;4858.27,3540.24 4875.71,3536.93 4901.73,3529.33;2.78;7189608588;highway.living_street;0;origId;770164514
1.9;tram rail_urban rail rail_electric rail_fast ship;7258689373;777797051;1;3;;13.89;7258689372;highway.residential;0;origId;777797051
1.9;tram rail_urban rail rail_electric rail_fast ship;2398962980;795261051;1;3;3895.87,3252.99 3904.88,3367.03 3911.31,3533.30 3916.87,3560.00 3919.48,3588.97 3874.56,3593.72 3827.95,3592.66;13.89;7438207008;highway.residential;0;origId;795261051
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207044;795261053#0;1;3;;13.89;7438207050;highway.residential;0;origId;795261053
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207050;795261053#1;1;3;;13.89;7438207045;highway.residential;0;origId;795261053
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207034;795261058;1;3;3939.28,3751.95 3938.37,3774.65 3939.65,3781.01 3941.96,3786.38 3943.23,3793.41 3943.70,3812.79;13.89;7438207039;highway.residential;0;origId;795261058
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207040;795261059;1;3;;13.89;7438207041;highway.residential;0;origId;795261059
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207042;795261060;1;3;;13.89;7438207043;highway.residential;0;origId;795261060
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207046;795261061;1;3;3647.78,3752.28 3648.00,3796.04 3651.95,3803.43 3658.62,3809.18 3676.59,3811.05;13.89;7438207050;highway.residential;0;origId;795261061
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207051;795261062;1;3;;13.89;308772125;highway.residential;0;origId;795261062
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207056;795261065;1;3;;13.89;7438207057;highway.residential;0;origId;795261065
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207069;795261068;1;3;;13.89;7438207070;highway.residential;0;origId;795261068
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207071;795261069;1;3;;13.89;7438207072;highway.residential;0;origId;795261069
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207073;795261070;1;3;;13.89;7438207074;highway.residential;0;origId;795261070
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345153;795276266;1;3;;13.89;7438345154;highway.residential;0;origId;795276266
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345155;795276267;1;3;4521.94,3417.27 4539.29,3454.22 4543.84,3455.44 4548.92,3454.65 4561.01,3450.85;13.89;cluster_459515937_7438345159;highway.residential;0;origId;795276267
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345160;795276268;1;3;4599.33,3661.33 4598.03,3599.60 4595.36,3594.94 4587.99,3594.10 4584.06,3598.30 4582.05,3605.22 4578.91,3609.05 4561.68,3609.78;13.89;6758748177;highway.residential;0;origId;795276268
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345167;795276269;1;3;;13.89;7438345168;highway.residential;0;origId;795276269
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345221;795276285;1;3;;13.89;7438345222;highway.residential;0;origId;795276285
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345312;795276316#0;1;3;;13.89;7438345313;highway.residential;0;origId;795276316
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345313;795276316#1;1;3;4577.24,3549.34 4629.90,3545.27 4633.01,3545.83 4635.23,3547.54 4635.85,3573.69;13.89;7438345316;highway.residential;0;origId;795276316
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345317;795276317#0;1;3;;13.89;7438345318;highway.residential;0;origId;795276317
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345318;795276317#1;1;3;4703.94,3451.31 4681.83,3459.05 4678.59,3462.20 4676.51,3466.23 4680.54,3538.06;13.89;7631601351;highway.residential;0;origId;795276317
1.9;tram rail_urban rail rail_electric rail_fast ship;7631601351;795276317#2;1;3;;13.89;7631601353;highway.residential;0;origId;795276317
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345319;795276318;1;3;;13.89;7438345320;highway.residential;0;origId;795276318
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345321;795276319;1;3;;13.89;7438345322;highway.residential;0;origId;795276319
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345323;795276320;1;3;;13.89;7438345324;highway.residential;0;origId;795276320
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345325;795276321#0;1;3;;13.89;7438345326;highway.residential;0;origId;795276321
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345326;795276321#1;1;3;;13.89;7438345327;highway.residential;0;origId;795276321
1.9;tram rail_urban rail rail_electric rail_fast ship;7438744727;795317202;1;3;;13.89;7438744726;highway.residential;0;origId;795317202
1.9;tram rail_urban rail rail_electric rail_fast ship;459517957;795536152#0;1;10;4240.24,3098.98 4163.44,3101.36 4150.54,3104.60 4143.55,3108.68 4129.05,3129.95 4112.49,3144.69 4036.32,3154.71 4029.68,3159.30 4022.21,3165.15;22.22;310397568;highway.tertiary;0;origId;795536152
1.9;tram rail_urban rail rail_electric rail_fast ship;7484166871;800260295#0;1;3;;13.89;7484166873;highway.residential;0;origId;800260295
1.9;tram rail_urban rail rail_electric rail_fast ship;7484166873;800260295#1;1;3;3157.18,3774.29 3208.69,3796.39 3215.79,3780.27 3226.49,3730.59 3229.66,3706.02 3233.97,3683.19 3237.18,3600.74;13.89;cluster_308771859_308772132;highway.residential;0;origId;800260295 1029498846
1.9;tram rail_urban rail rail_electric rail_fast ship;7484166873;800260296;1;3;;13.89;7484166874;highway.residential;0;origId;800260296
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_7484166875_7484941118;800260297;1;3;3104.38,3689.00 3153.25,3695.58 3156.93,3695.62;13.89;7484166877;highway.residential;0;origId;800260297
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374647;800283585;1;3;;13.89;7484374648;highway.residential;0;origId;800283585
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374649;800283586;1;3;3371.38,3601.99 3428.84,3596.88 3434.45,3595.48 3440.23,3592.47 3445.91,3590.95 3450.07,3591.71 3456.09,3593.77 3459.79,3597.81 3464.85,3609.44 3468.21,3618.34 3471.39,3630.23 3471.46,3652.24 3469.64,3705.59;13.89;7484374660;highway.residential;0;origId;800283586
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374662;800283587;1;3;;13.89;7484374663;highway.residential;0;origId;800283587
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941094;800338310;1;3;3109.76,3649.60 3141.89,3653.68 3153.54,3654.67 3162.87,3653.31 3192.08,3645.80;13.89;7484941098;highway.residential;0;origId;800338310
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941099;800338311;1;3;3141.99,2816.33 3152.13,2821.64 3156.45,2826.60 3158.69,2834.73 3161.49,2874.42 3162.74,2894.12 3163.81,2903.97 3166.09,2908.92 3170.12,2914.18 3172.61,2916.87;13.89;2389189971;highway.residential;0;origId;800338311
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941112;800338313;1;3;3204.64,3376.64 3266.54,3377.68 3273.60,3379.97 3278.76,3385.95 3284.62,3396.76;13.89;7484941116;highway.residential;0;origId;800338313
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941117;800338314;1;3;3032.92,3677.60 3101.74,3700.45;13.89;cluster_7484166875_7484941118;highway.residential;0;origId;800338314
1.9;tram rail_urban rail rail_electric rail_fast ship;7485097475;800358827;1;3;3007.12,2686.93 3028.19,2707.87 3035.01,2714.79 3037.55,2721.86 3039.42,2739.67 3041.43,2743.58 3045.49,2747.89 3066.81,2759.79 3074.61,2763.39 3079.80,2766.77 3082.37,2771.25 3084.67,2813.12 3088.58,2940.13 3087.81,2972.66;13.89;cluster_2389189981_2389190005;highway.residential;0;origId;800358827 99713561
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189938_7485275175;800373053;1;3;3227.19,3240.89 3226.40,3209.26 3220.06,3194.99 3211.75,3182.31 3208.58,3174.54 3208.64,3168.09 3211.37,3155.85 3215.32,3119.44 3215.10,3109.11 3212.31,3096.49 3208.13,3085.36 3212.02,3029.01 3216.15,2998.75 3218.50,2910.88;13.89;cluster_2389189969_3633415020;highway.residential;0;origId;800373053 358416654
1.9;tram rail_urban rail rail_electric rail_fast ship;7631601350;817131841;1;3;4739.90,3506.55 4770.82,3502.24 4773.71,3504.30 4774.55,3508.94 4777.77,3530.51;13.89;7631601346;highway.residential;0;origId;817131841
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515953_7631601352;817131842;1;3;4713.33,3533.85 4680.54,3538.06;13.89;7631601351;highway.residential;0;origId;817131842
1.9;tram rail_urban rail rail_electric rail_fast ship;308771034;99713561#0;1;3;3087.47,3249.49 3087.64,3233.43 3086.62,3105.58;13.89;6177899951;highway.residential;0;origId;99713561
1.9;tram rail_urban rail rail_electric rail_fast ship;6177899951;99713561#1;1;3;3086.62,3105.58 3086.38,3075.54 3086.67,3053.76;13.89;5279544117;highway.residential;0;origId;99713561
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544117;99713561#2;1;3;;13.89;5279544119;highway.residential;0;origId;99713561
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544119;99713561#3;1;3;3087.00,3028.86 3085.80,2975.57;13.89;cluster_2389189981_2389190005;highway.residential;0;origId;99713561
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189981_2389190005;99713561#5;1;3;3087.81,2972.66 3088.58,2940.13 3084.67,2813.12 3082.37,2771.25 3079.80,2766.77 3074.61,2763.39 3066.81,2759.79 3045.49,2747.89 3041.43,2743.58 3039.42,2739.67 3037.55,2721.86 3035.01,2714.79 3028.19,2707.87 3007.12,2686.93;13.89;7485097475;highway.residential;0;origId;99713561 800358827
